#;domain;problem;run-on;heuristic;search-strategy;tot-time;search-time;peak-memory (KB);generated;evaluated;expanded;%expanded;coverage;length;cost;%used;solution-quality;dead-ends;success (1-success, 0-failure)
;satelite;instance 3;Marta;add;eager_greedy;0.224566s;0.151123s;67236;407;256;17;4,18%;;16;16;94,12%;1;21;1
;satelite;instance 4;Marta;add;eager_greedy;0.36715s;0.25145s;74008;440;256;17;3,86%;;16;16;94,12%;1;21;1
;satelite;instance 5;Marta;add;eager_greedy;1.4472s;1.12844s;95304;927;403;20;2,16%;;19;19;95,00%;1;26;1
;satelite;instance 1;Marta;cg;eager_greedy;0.123227s;0.0355096s;132620;158;103;12;7,59%;;11;11;91,67%;1;5;1
;satelite;instance 2;Marta;cg;eager_greedy;0.095028s;0.0260445s;104668;163;103;12;7,36%;;11;11;91,67%;1;5;1
;satelite;instance 3;Marta;cg;eager_greedy;0.265781s;0.135582s;65724;443;269;17;3,84%;;16;16;94,12%;1;19;1
;satelite;instance 4;Marta;cg;eager_greedy;0.354131s;0.153681s;67280;481;269;17;3,53%;;16;16;94,12%;1;19;1
;satelite;instance 5;Marta;cg;eager_greedy;1.4503s;0.974748s;83188;1211;495;20;1,65%;;19;19;95,00%;1;44;1
;satelite;instance 1;Marta;add+cg;eager_greedy;0.113649s;0.0396452s;105560;138;92;12;8,70%;;11;11;91,67%;1;4;1
;satelite;instance 2;Marta;add+cg;eager_greedy;0.122049s;0.0482761s;105560;138;92;12;8,70%;;11;11;91,67%;1;4;1
;satelite;instance 3;Marta;add+cg;eager_greedy;0.453106s;0.300091s;69944;431;265;17;3,94%;;16;16;94,12%;1;22;1
;satelite;instance 4;Marta;add+cg;eager_greedy;0.664606s;0.433799s;74284;465;265;17;3,66%;;16;16;94,12%;1;22;1
;satelite;instance 5;Marta;add+cg;eager_greedy;3.50156s;2.92035s;97912;1114;467;20;1,80%;;19;19;95,00%;1;43;1
;elevator;instance 1;Ryusei;add;ehc;0.00240582s;0.000505s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 2;Ryusei;add;ehc;0.0023553s;0.000404s;56128;5;4;3;60,00%;;3;3;100,00%;1;0;1
;elevator;instance 3;Ryusei;add;ehc;0.00327673s;0.000649s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 4;Ryusei;add;ehc;0.00282364s;0.000734s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 5;Ryusei;add;ehc;0.00222064s;0.000564s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 1;Ryusei;cg;ehc;0.00459304s;0.000737s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 2;Ryusei;cg;ehc;0.00294989s;0.000576s;56128;6;4;3;50,00%;;3;3;100,00%;1;0;1
;elevator;instance 3;Ryusei;cg;ehc;0.00265129s;0.000527s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 4;Ryusei;cg;ehc;0.00235467s;0.000397s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 5;Ryusei;cg;ehc;0.00215746s;0.000356s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 1;Ryusei;add;lazy_greedy;0.00399939s;0.000668s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 2;Ryusei;add;lazy_greedy;0.00279858s;0.0009s;56128;6;4;3;50,00%;;3;3;100,00%;1;0;1
;elevator;instance 3;Ryusei;add;lazy_greedy;0.0029288s;0.00062s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 4;Ryusei;add;lazy_greedy;0.00219409s;0.000494s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 5;Ryusei;add;lazy_greedy;0.00258544s;0.00079s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 1;Ryusei;cg;lazy_greedy;0.0029599s;0.000684s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 2;Ryusei;cg;lazy_greedy;0.00258147s;0.000518s;56128;6;4;3;50,00%;;3;3;100,00%;1;0;1
;elevator;instance 3;Ryusei;cg;lazy_greedy;0.00260506s;0.000545s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 4;Ryusei;cg;lazy_greedy;0.00265374s;0.000615s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 5;Ryusei;cg;lazy_greedy;0.00340634s;0.000786s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 1;Ryusei;add+cg;lazy_greedy;0.00340885s;0.000878s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 2;Ryusei;add+cg;lazy_greedy;0.00328948s;0.000903s;56128;6;4;3;50,00%;;3;3;100,00%;1;0;1
;elevator;instance 3;Ryusei;add+cg;lazy_greedy;0.00373229s;0.001226s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 4;Ryusei;add+cg;lazy_greedy;0.00334477s;0.00062s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 5;Ryusei;add+cg;lazy_greedy;0.00419978s;0.00115s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 1;Ryusei;add;eager_greedy;0.00258726s;0.000797s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 2;Ryusei;add;eager_greedy;0.00351319s;0.001524s;56128;6;5;4;66,67%;;4;4;100,00%;1;0;1
;elevator;instance 3;Ryusei;add;eager_greedy;0.00340357s;0.001077s;56128;7;5;4;57,14%;;4;4;100,00%;1;0;1
;elevator;instance 4;Ryusei;add;eager_greedy;0.00284568s;0.000603s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 5;Ryusei;add;eager_greedy;0.00269093s;0.000804s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 1;Ryusei;cg;eager_greedy;0.00290587s;0.00071s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 2;Ryusei;cg;eager_greedy;0.00276942s;0.000614s;56128;6;5;4;66,67%;;3;3;75,00%;1;0;1
;elevator;instance 3;Ryusei;cg;eager_greedy;0.00259168s;0.000629s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 4;Ryusei;cg;eager_greedy;0.00405922s;0.000877s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 5;Ryusei;cg;eager_greedy;0.00318618s;0.000815s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 1;Ryusei;add+cg;eager_greedy;0.00372827s;0.00121s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 2;Ryusei;add+cg;eager_greedy;0.00345704s;0.000863s;56128;6;5;4;66,67%;;3;3;75,00%;1;0;1
;elevator;instance 3;Ryusei;add+cg;eager_greedy;0.00402879s;0.00121s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 4;Ryusei;add+cg;eager_greedy;0.00471616s;0.001708s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
;elevator;instance 5;Ryusei;add+cg;eager_greedy;0,0032753;0.001034s;56128;7;5;5;71,43%;;4;4;80,00%;1;0;1
